"","stars","text"
"5211",4,"this hotel is 7 minutes from disney. clean and secure accomodations. great for family. the workers was extremely nice and welcoming. greeted with a smile mrs. joy checked me in and i felt like i was home. then sadly upon leaving ashley checked us out and welcomed us back again.. we will be back to this property. great breakfast as well. and the house keeping and grounds were always kept to be inviting.. On behalf of the entire hotel team, we want to thank you for sharing your most memorable experiences with us during your recent stay at TownePlace Suites Anaheim Maingate Near Angel Stadium.It is always encouraging to hear positive feedback, particularly when it comes from those who matter the most you! By taking pride in putting people first, we are not only executing the mission of our founders, but exceeding the expectations of our valued guests.Please note your feedback has been shared with the hotel team as a critical way of understanding how we can continue to deliver great experiences. Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories here whenever your travels bring you back to Anaheim. Sincerely,Edgar RiveraGeneral ManagerTownePlace Suites by Marriottedgar.riveramarriott.com714-939-9700"
"5212",5,"As is always the case, my stay here was seamless, comfortable and all services are graciously offered and handled with great care. When traveling to Eugene, we can't imagine staying anywhere else and probably would cancel the trip if rooms weren't available at this hotel."
"5213",5,"Right in the heart of Down town and close to everything you need. One of the best hotels in the city and the prices were pretty reasonable too. I stayed here for my Honeymoon several years ago and it was such a fantastic place. We ate at the restraint on the top floor and the food was fantastic and the... More"
"5214",2,"Hotel was functional. Stayed for one night and glad it wasn't any longer. Check in was easy and efficient. Parking is directly behind the hotel. There is a tiny little alley that you wouldn't notice on the left side on the hotel, there are about 10 parking spaces and it's first come first serve. This is a very industrial neighborhood.... More"
"5215",3,"They didn't noticed I had e-checked in, didn't acknowledge Honors Status, didn't offer any Honors amenities, didn't have any foam pillow in my room as requested in reservation and in my member profile."
"5216",1,"That was one of the worst hotels I have ever stayed. Well, actually the second Super 8 in a row that was so awful. Everything was so dirty that we didn't even take our clothes off when we went to bed. The towels had stains all over, the bathroom floor was covered in black hair, the bathtub had soap scum... More"
"5217",5,"Bad: Queen beds would have been better than fulls. Good: Nice hotel in little Tokyo in downtown L.A. Great view from the top floor, nice clean hotel and room. Staff very nice."
"5218",4,"Hotel was clean. Very loud at night. Two bars out front and the strip. Balcony door very hard to get back in and railings spaced out (2 yr old got head stuck). Overall nice stay. No one came in to clean room, just dropped off towels. Close access to beach and everything else."
"5219",5,"I was extremely happy with the location of the hotel, it is located in the heart of historic Charleston with everything within walking distance. The hotel was clean, staff was friendly, and the decor was charming."
"5220",4,"The rooms were fairly loud and the bed were just okay. There also was not a lot of restaurants around that were open past 10 so if you like to eat late like us it might be an issue. Great breakfast with lots of variety. Nice to have the shuttle even though there were limited times. We took it when we could other wise just used uber which was not really a problem for us. The room also had a little fridge and microwave which was great for storing and having snacks."
